,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108
438,1.07,0.0001,0.15,0.0001,0.0001,0.0001,0.0001,0.0001,0.64,0.49,0.0001,0.0001,1.45,0.0001,0.0001,1.01,0.39,0.0001,0.27,0.14,0.0001,0.0001,0.0001,1.88,0.56,0.0001,0.67,0.44,0.34,0.22,3.29,0.0001,0.66,0.14,0.0001,0.02,0.57,0.0001,0.0001,0.0001,0.0001,1.76,0.0001,1.12,0.0001,0.0001,0.21,0.25,0.0001,0.0001,0.0001,0.08,0.0001,0.06,0.0001,0.0001,0.0001,0.0001,0.48,0.0001,0.18,0.001,3.71,0.0001,0.0001,0.29,0.0001,0.0001,0.02,0.0001,0.0001,0.0001,2.81,0.0001,0.0001,0.85,0.0001,1.36,1.59,3.49,0.0001,0.2,0.0001,0.0001,0.0001,4.88,0.0001,0.31,2.98,0.0001,0.69,0.0001,0.66,0.0001,0.0001,0.0001,0.56,0.0001,0.7,0.21,0.0001,0.0001,0.97,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
439,0.16,0.0001,0.44,0.0001,0.0001,0.0001,0.0001,0.0001,1.05,0.13,0.0001,0.0001,1.13,0.0001,0.0001,0.0001,2.66,0.0001,1.78,0.0001,0.0001,0.0001,0.0001,0.92,0.0001,0.0001,0.11,0.0001,0.0001,0.0001,2.19,0.0001,1.07,0.0001,1.61,1.0,0.0001,0.0001,0.0001,0.71,1.31,0.1,0.0001,0.24,0.51,0.0001,0.31,0.23,0.0001,0.0001,0.0001,0.0001,0.69,0.76,0.0001,0.0001,0.0001,0.16,0.79,0.0001,0.0001,0.12,3.27,0.0001,0.0001,0.39,0.0001,0.0001,1.01,0.0001,0.06,0.0001,3.22,0.0001,0.0001,0.0001,0.0001,0.31,1.15,2.64,0.0001,0.0001,0.0001,0.52,0.0001,8.59,0.0001,0.83,0.15,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.44,0.21,0.4,0.0001,0.04,0.0001,0.0001,0.73,0.0001,0.0001,0.0001,0.0001
440,0.07,0.78,0.15,0.0001,0.0001,0.0001,0.77,0.91,2.64,0.0001,0.66,0.0001,0.0001,0.58,0.0001,0.0001,2.39,0.55,3.27,0.0001,0.18,0.0001,0.0001,0.88,0.0001,0.0001,0.67,0.0001,0.34,0.0001,0.29,0.0001,0.66,0.0001,3.76,1.02,0.57,0.0001,0.0001,0.64,0.91,0.0001,0.77,0.0001,1.28,0.0001,0.21,0.25,0.0001,0.0001,0.0001,0.0001,0.0001,0.06,0.0001,0.0001,0.0001,0.6,0.48,0.0001,0.0001,0.001,1.71,0.0001,0.0001,0.29,0.0001,0.0001,1.02,0.0001,0.0001,0.03,1.81,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.49,0.0001,0.0001,0.0001,0.0001,0.0001,4.88,0.04,0.31,0.0001,0.31,0.69,0.0001,0.0001,0.0001,0.0001,0.0001,0.56,0.44,0.0001,0.21,0.6,0.0001,0.0001,0.0001,0.13,0.55,0.0001,0.0001,0.0001
441,0.0001,1.51,0.44,0.0001,0.0001,0.7,1.81,1.63,2.05,0.0001,0.0001,0.0001,0.13,0.4,0.0001,0.0001,0.66,0.75,4.78,0.0001,0.0001,0.0001,0.53,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.19,0.0001,0.07,0.0001,2.61,2.0,0.0001,0.0001,0.0001,2.71,0.31,0.0001,1.36,0.0001,0.0001,0.0001,0.31,0.23,0.53,0.21,0.19,0.0001,0.69,0.0001,0.0001,0.0001,0.52,0.16,0.0001,0.24,0.0001,0.0001,0.27,0.06,0.0001,0.39,0.0001,0.0001,0.0001,0.0001,0.0001,0.14,2.22,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,2.64,0.0001,0.0001,0.0001,0.0001,0.0001,1.59,0.0001,0.0001,0.0001,1.53,1.05,0.0001,0.0001,0.0001,0.2,0.44,0.0001,0.0001,0.0001,0.0001,0.06,0.04,0.0001,0.0001,0.0001,0.47,0.0001,0.0001,0.0001
442,0.0001,0.78,0.15,0.0001,0.0001,0.63,0.77,0.0001,0.0001,0.0001,0.0001,1.17,0.0001,0.58,0.0001,0.0001,0.39,0.55,4.27,0.0001,0.18,0.86,0.0001,0.0001,0.56,0.0001,0.0001,0.0001,1.34,0.0001,0.29,0.0001,0.0001,0.0001,2.76,2.02,0.0001,0.0001,0.0001,0.64,0.0001,0.0001,0.0001,0.0001,0.0001,0.47,0.21,0.0001,0.35,0.0001,0.86,0.08,0.41,1.06,0.0001,0.0001,1.57,0.6,0.0001,0.0001,0.0001,0.001,0.0001,0.53,0.0001,0.29,0.0001,0.0001,0.02,0.38,0.0001,1.03,0.81,0.64,0.0001,0.0001,0.0001,1.36,0.0001,3.49,0.0001,0.0001,0.55,0.0001,0.0001,0.0001,1.04,0.0001,0.0001,1.31,0.69,0.0001,0.0001,0.08,0.0001,0.7,0.0001,0.44,0.0001,0.21,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
443,0.16,0.0001,0.44,0.0001,0.0001,0.7,0.0001,0.0001,0.0001,0.0001,0.0001,2.51,0.13,2.4,0.0001,0.0001,0.0001,1.75,3.78,0.0001,0.0001,1.92,0.53,0.0001,1.32,0.98,0.11,0.0001,1.69,0.0001,1.19,0.44,0.0001,0.0001,1.61,1.0,0.0001,0.0001,0.0001,0.71,0.0001,0.0001,0.0001,0.0001,0.0001,0.63,1.31,0.0001,0.53,0.0001,0.19,1.52,0.69,0.76,0.0001,0.0001,2.52,0.0001,0.79,0.24,0.0001,0.12,0.0001,0.06,0.0001,1.39,0.0001,0.52,0.0001,0.79,0.0001,0.0001,0.22,0.63,0.0001,0.0001,0.0001,3.31,0.15,2.64,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.75,0.0001,0.0001,1.53,0.0001,0.0001,0.0001,0.0001,0.0001,0.44,0.0001,0.44,0.21,0.4,0.06,0.04,0.44,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
444,0.0001,0.0001,1.15,0.0001,0.0001,1.63,0.0001,0.0001,0.0001,0.0001,0.0001,2.17,0.0001,2.58,0.0001,0.0001,0.0001,0.55,0.27,0.14,0.0001,1.86,0.9,0.88,2.56,0.9,0.67,0.0001,1.34,0.22,1.29,0.56,0.66,0.14,0.0001,0.02,0.0001,0.08,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.47,0.0001,0.25,1.35,0.0001,0.0001,3.08,0.0001,0.06,0.0001,0.0001,1.57,0.0001,0.48,0.0001,0.18,0.0001,0.0001,0.0001,0.07,0.29,0.0001,0.0001,0.0001,1.38,0.0001,0.0001,0.0001,0.64,0.33,0.0001,0.0001,1.36,0.0001,2.49,0.0001,0.0001,0.0001,0.0001,0.76,0.0001,1.04,0.0001,0.0001,1.31,0.0001,0.0001,0.0001,1.08,0.0001,1.7,0.0001,0.0001,0.0001,0.21,1.6,0.54,0.97,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
445,0.0001,0.0001,1.44,2.24,0.0001,0.7,0.81,0.0001,0.0001,0.13,0.92,1.51,0.0001,0.4,0.43,0.46,0.0001,1.75,0.0001,2.18,0.0001,0.0001,1.53,0.0001,2.32,0.98,0.11,0.0001,0.69,1.78,0.19,0.44,0.0001,0.45,0.0001,0.0001,0.0001,0.68,0.0001,0.0001,0.0001,0.0001,0.36,0.0001,0.0001,0.63,0.0001,1.23,0.53,0.0001,0.19,1.52,0.0001,0.76,0.0001,0.0001,0.52,0.0001,0.79,0.24,0.0001,0.0001,0.0001,1.06,0.0001,1.39,0.82,0.0001,0.0001,0.0001,0.06,0.0001,0.0001,0.63,2.13,1.6,0.0001,1.31,0.0001,1.64,0.28,0.0001,1.62,0.0001,3.62,0.0001,0.0001,0.0001,0.15,0.53,0.0001,0.0001,1.87,1.99,0.2,2.44,0.67,0.44,0.21,0.4,0.06,0.04,0.44,0.0001,0.0001,0.47,0.0001,0.71,0.12
446,0.07,0.78,1.15,1.68,0.0001,0.0001,1.77,0.0001,0.0001,0.0001,0.0001,1.17,0.0001,0.58,1.24,2.01,0.0001,0.55,0.0001,3.14,1.18,0.0001,0.9,0.0001,1.56,0.0001,0.0001,0.44,0.34,1.22,0.29,0.0001,0.66,1.14,0.0001,0.02,0.0001,1.08,0.47,0.0001,0.91,0.0001,0.77,0.0001,0.0001,1.47,0.0001,1.25,0.35,0.0001,0.0001,0.08,0.0001,3.06,0.0001,0.0001,0.0001,0.0001,0.48,0.0001,0.18,0.0001,0.71,0.53,0.07,0.29,0.86,0.42,0.02,0.0001,0.57,0.03,0.0001,0.0001,2.33,0.85,0.0001,3.36,0.0001,0.0001,0.68,0.0001,0.55,0.0001,3.76,0.88,0.04,1.31,0.0001,0.31,0.0001,0.0001,0.66,2.08,1.79,0.7,0.56,0.0001,0.0001,0.21,1.6,0.0001,0.0001,0.0001,0.0001,0.55,0.0001,0.49,0.0001
447,0.16,1.51,1.44,1.24,0.0001,0.0001,1.81,0.0001,1.05,0.13,0.0001,0.51,0.13,1.4,0.43,0.46,0.0001,0.75,0.0001,2.18,0.81,0.0001,0.0001,0.0001,1.32,0.0001,1.11,0.55,0.69,0.78,0.19,0.0001,0.07,0.45,0.0001,0.001,0.0001,0.68,1.01,0.0001,0.31,0.1,1.36,0.0001,0.0001,0.0001,0.0001,0.23,0.53,0.0001,0.19,0.0001,0.69,3.76,0.0001,0.0001,0.0001,0.16,0.79,0.0001,0.0001,0.12,1.27,0.06,0.73,0.0001,0.82,0.52,1.01,0.0001,0.06,1.14,0.22,0.0001,0.13,0.0001,0.3,3.31,0.15,0.0001,0.28,0.0001,0.62,1.52,2.62,2.59,0.75,0.83,0.0001,0.0001,0.05,0.44,0.87,1.99,1.2,1.44,0.67,0.0001,0.0001,0.4,0.06,0.04,1.44,0.0001,0.0001,0.47,0.0001,0.71,0.12
448,0.07,0.78,1.15,0.68,0.18,0.0001,1.77,0.91,1.64,0.49,0.0001,0.17,0.0001,1.58,0.24,1.01,0.0001,0.0001,0.27,2.14,1.18,0.0001,0.0001,0.0001,0.0001,0.0001,0.67,1.44,0.34,0.22,0.0001,0.0001,0.66,1.14,0.0001,1.02,0.0001,2.08,1.47,0.0001,0.0001,0.76,1.77,0.0001,0.0001,0.0001,0.0001,0.25,2.35,0.0001,0.86,0.0001,0.0001,1.06,0.0001,0.0001,0.0001,0.6,0.48,0.0001,0.0001,1.0,0.71,0.0001,1.07,0.0001,0.86,0.42,0.02,0.38,0.0001,0.03,3.81,0.0001,0.0001,0.0001,4.8,0.0001,0.0001,0.0001,0.68,0.0001,0.0001,1.59,0.76,3.88,0.0001,2.31,0.0001,0.0001,0.69,1.82,0.0001,1.08,0.79,1.7,0.56,0.0001,0.0001,1.21,0.6,0.54,0.0001,0.0001,1.13,0.0001,0.0001,1.49,0.0001
449,1.16,1.51,0.44,0.24,0.51,0.7,0.81,1.63,2.05,0.0001,0.0001,0.51,0.0001,1.4,0.43,0.46,0.66,0.0001,0.0001,1.18,0.81,0.0001,0.0001,0.0001,0.0001,0.0001,1.11,0.0001,0.0001,0.0001,0.0001,0.0001,1.07,0.45,0.0001,0.001,0.0001,2.68,1.01,1.71,0.31,2.1,2.36,0.24,0.0001,0.0001,0.0001,1.23,1.53,0.0001,1.19,0.0001,0.0001,0.0001,0.0001,0.0001,0.52,0.16,0.79,0.0001,0.91,0.12,0.0001,0.06,1.73,0.0001,0.82,1.52,0.0001,0.0001,1.06,0.0001,5.22,0.0001,0.0001,0.0001,6.3,0.0001,0.0001,0.0001,2.28,0.0001,0.0001,1.52,0.62,4.59,0.0001,0.83,0.15,0.0001,0.05,0.44,0.0001,2.99,0.2,1.44,0.0001,0.44,0.21,1.4,0.0001,2.04,0.44,0.0001,1.73,0.0001,0.89,2.71,0.12
450,1.07,0.78,0.0001,0.0001,1.18,0.63,0.0001,0.0001,3.64,0.0001,0.0001,1.17,0.0001,2.58,0.0001,0.0001,2.39,0.0001,0.0001,1.14,1.18,0.86,0.0001,0.0001,0.0001,0.0001,0.67,0.0001,0.34,0.0001,0.0001,0.0001,0.66,1.14,0.0001,1.02,0.0001,2.08,0.47,1.64,0.91,2.76,0.77,1.12,0.28,0.47,0.0001,0.25,0.35,0.0001,0.0001,0.0001,0.41,0.0001,0.41,0.0001,0.57,0.0001,0.0001,0.0001,1.18,0.001,0.0001,0.0001,2.07,0.0001,0.86,1.42,0.0001,0.38,1.57,0.0001,6.81,0.64,0.33,0.0001,3.8,0.0001,0.0001,0.0001,1.68,0.2,0.55,0.59,3.76,3.88,0.0001,0.31,0.0001,0.0001,0.0001,0.82,0.0001,7.08,0.79,0.7,0.0001,0.0001,0.7,1.21,0.6,1.54,0.97,0.87,1.13,0.0001,0.96,1.49,0.0001
451,0.16,0.0001,0.0001,0.24,0.0001,1.7,0.0001,0.0001,3.05,0.0001,0.0001,1.51,0.0001,1.4,0.0001,0.0001,0.66,0.0001,0.0001,1.18,1.81,0.92,0.0001,0.0001,0.32,0.0001,0.11,0.0001,0.0001,0.78,0.19,0.44,1.07,0.45,0.61,0.001,0.0001,0.68,0.0001,1.71,0.31,3.1,0.0001,0.0001,0.51,0.63,0.0001,0.23,0.0001,0.21,0.19,0.0001,0.69,0.0001,0.0001,0.39,0.0001,0.0001,0.0001,0.24,0.91,0.0001,0.0001,0.0001,2.73,0.0001,2.82,1.52,0.0001,0.79,0.06,0.0001,7.22,1.63,1.13,0.6,0.0001,0.31,0.0001,0.0001,1.28,0.0001,2.62,0.52,3.62,1.59,0.0001,0.0001,0.0001,0.0001,0.0001,0.44,0.0001,4.99,1.2,0.44,0.0001,0.0001,0.21,0.4,0.06,1.04,1.44,0.0001,0.0001,0.47,0.89,0.71,0.12
452,0.07,0.0001,0.0001,0.68,0.18,0.0001,0.77,0.0001,1.64,0.0001,0.0001,0.17,0.45,0.58,0.0001,0.0001,0.39,0.55,0.0001,2.14,1.18,1.86,0.0001,0.0001,1.56,0.0001,0.67,0.0001,0.34,0.0001,1.29,0.0001,1.66,0.14,0.76,0.02,0.0001,1.08,0.0001,0.64,0.0001,1.76,0.0001,0.0001,0.28,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.41,0.0001,0.41,0.0001,0.0001,0.0001,0.0001,0.0001,0.18,0.001,0.0001,0.53,1.07,0.29,0.86,0.42,0.02,1.38,0.0001,0.0001,4.81,0.0001,1.33,0.0001,0.0001,1.36,0.0001,0.0001,0.68,0.0001,1.55,0.59,2.76,0.0001,0.0001,0.31,0.0001,0.0001,0.0001,0.0001,0.66,2.08,0.79,0.7,0.0001,0.0001,0.7,0.21,0.6,1.54,0.0001,0.87,1.13,0.55,0.0001,0.0001,0.0001
453,0.16,0.0001,0.0001,0.24,0.51,0.0001,0.81,0.63,0.05,0.13,0.0001,0.0001,1.13,0.0001,0.0001,0.0001,0.0001,0.0001,1.78,3.18,0.81,0.0001,0.0001,0.0001,2.32,0.0001,0.11,0.0001,0.0001,0.78,5.19,0.0001,1.07,0.45,1.61,0.001,0.0001,0.68,0.0001,0.0001,0.0001,1.1,0.0001,1.24,0.0001,0.0001,1.31,0.0001,0.0001,0.21,0.19,0.0001,0.0001,0.76,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.91,0.12,0.0001,0.06,0.0001,0.39,0.82,1.52,0.0001,0.0001,0.06,0.14,3.22,0.0001,1.13,0.0001,0.0001,1.31,0.15,0.0001,0.28,0.0001,1.62,0.0001,1.62,0.0001,0.0001,0.0001,0.0001,0.0001,0.05,0.0001,0.87,0.0001,0.2,0.0001,0.67,0.0001,0.21,0.0001,0.06,1.04,0.44,0.0001,0.73,0.47,0.0001,0.0001,0.12
454,0.07,0.78,0.15,0.0001,1.18,0.0001,0.77,1.91,0.0001,0.0001,1.66,0.0001,0.45,0.0001,0.0001,0.0001,0.0001,0.55,4.27,1.14,1.18,0.0001,0.0001,0.0001,0.56,0.0001,0.67,0.0001,0.0001,0.22,6.29,0.56,0.66,1.14,0.0001,0.02,0.57,0.08,0.0001,0.0001,0.91,1.76,0.0001,0.12,1.28,0.47,1.21,0.0001,0.0001,0.0001,0.0001,1.08,0.41,2.06,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.001,0.0001,0.0001,1.07,0.29,0.0001,1.42,0.0001,0.0001,0.57,0.0001,1.81,0.64,0.33,0.0001,0.0001,0.36,0.0001,0.0001,0.68,0.2,0.55,0.0001,1.76,1.88,0.04,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.56,0.44,0.0001,0.0001,0.6,0.54,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
455,0.0001,0.51,0.44,0.0001,0.51,0.0001,0.0001,0.63,0.0001,1.13,1.92,0.0001,0.13,0.4,0.0001,0.0001,0.0001,0.0001,1.78,0.18,1.81,0.0001,0.0001,0.0001,0.32,0.0001,1.11,0.0001,0.0001,0.0001,5.19,0.44,0.07,1.45,0.61,0.001,0.82,0.68,0.0001,0.0001,1.31,1.1,0.0001,0.0001,1.51,1.63,1.31,0.23,0.53,0.21,0.19,0.0001,1.69,2.76,0.0001,0.0001,0.0001,0.16,0.0001,0.0001,0.0001,1.12,0.0001,0.0001,0.0001,2.39,0.0001,1.52,0.0001,0.0001,0.0001,0.0001,0.0001,0.63,0.13,0.0001,0.0001,2.31,0.0001,0.0001,0.28,0.0001,1.62,0.0001,0.62,1.59,0.75,0.0001,1.15,0.0001,0.05,0.44,0.0001,0.0001,0.2,0.0001,0.0001,0.0001,1.21,0.0001,0.06,2.04,0.44,0.0001,0.0001,0.0001,0.89,0.0001,0.12
456,0.0001,0.0001,0.0001,0.0001,0.18,0.0001,0.0001,0.0001,0.0001,0.49,0.66,0.0001,0.0001,1.58,0.24,0.0001,0.0001,0.0001,0.0001,0.0001,1.18,0.86,0.0001,0.0001,0.0001,0.0001,0.67,0.0001,0.0001,0.0001,2.29,0.0001,0.0001,1.14,0.76,0.02,0.57,0.08,0.0001,0.0001,0.91,0.76,0.0001,0.0001,0.28,1.47,0.0001,0.25,0.35,0.0001,0.0001,1.08,0.41,2.06,0.41,0.72,0.0001,0.0001,0.0001,0.0001,0.18,1.0,0.0001,0.53,0.07,1.29,0.0001,0.42,0.02,0.0001,0.0001,0.0001,0.0001,0.64,0.33,0.0001,4.8,2.36,0.0001,1.49,0.68,0.2,1.55,0.0001,0.0001,1.88,0.0001,0.31,1.98,0.0001,0.0001,0.82,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.7,0.0001,0.0001,1.54,0.0001,0.0001,0.0001,0.55,0.96,0.0001,0.0001
457,0.16,1.51,0.0001,0.24,0.0001,0.0001,0.0001,0.0001,0.0001,0.13,0.0001,0.0001,0.13,1.4,1.43,0.0001,0.0001,0.0001,0.0001,0.0001,0.81,0.0001,0.53,0.0001,0.32,0.98,0.0001,0.0001,0.0001,0.78,0.19,0.0001,0.07,0.45,0.61,1.0,0.82,0.0001,0.0001,0.0001,1.31,1.1,0.0001,0.0001,0.0001,0.0001,0.0001,1.23,1.53,0.21,0.0001,1.52,0.69,0.76,0.89,0.39,0.0001,0.16,0.0001,0.24,0.0001,2.12,0.27,1.06,0.0001,0.39,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.13,0.0001,9.3,4.31,0.0001,1.64,0.28,0.0001,1.62,0.0001,0.0001,0.59,0.0001,0.83,0.0001,0.53,0.0001,0.44,0.0001,0.99,0.2,0.0001,0.0001,0.0001,0.21,0.0001,0.06,1.04,0.44,0.0001,0.73,0.47,0.89,0.0001,0.12
458,0.07,1.78,0.0001,1.68,0.18,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.45,0.0001,2.24,0.0001,0.0001,0.0001,0.0001,0.14,0.18,0.0001,1.9,0.0001,0.56,0.9,0.0001,0.44,1.34,2.22,0.0001,0.0001,0.66,0.14,0.0001,1.02,0.0001,0.08,0.0001,0.64,1.91,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.25,1.35,0.0001,0.0001,2.08,0.41,0.06,0.41,2.72,1.57,0.6,0.48,0.0001,1.18,1.0,0.0001,1.53,0.0001,0.29,0.0001,0.0001,0.02,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,7.8,2.36,0.0001,0.49,0.68,1.2,2.55,0.0001,0.0001,0.0001,0.04,0.31,0.0001,0.31,0.0001,0.82,0.66,1.08,0.79,0.0001,0.0001,0.0001,0.0001,0.21,0.6,0.54,0.0001,0.0001,0.13,0.55,0.96,0.0001,0.86
459,0.0001,2.51,0.0001,1.24,0.51,0.0001,0.0001,0.63,0.0001,0.0001,0.0001,0.0001,3.13,0.4,1.43,0.46,0.0001,0.75,0.0001,3.18,0.0001,0.0001,1.53,0.0001,0.32,0.98,0.11,1.55,0.69,0.78,0.0001,0.44,1.07,0.45,0.0001,1.0,0.0001,0.68,0.0001,0.71,0.31,0.0001,0.0001,0.0001,0.51,0.0001,0.0001,2.23,0.53,0.21,1.19,3.52,0.0001,0.76,0.89,2.39,1.52,1.16,0.0001,1.24,0.0001,1.12,0.0001,1.06,0.73,0.39,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.22,0.0001,0.13,0.0001,5.3,0.31,0.15,0.0001,0.28,0.95,3.62,0.0001,0.0001,1.59,1.75,0.0001,0.0001,0.53,0.0001,0.0001,0.87,0.99,1.2,0.0001,0.0001,0.44,0.21,0.4,0.06,0.04,0.44,0.0001,0.73,1.47,0.89,0.0001,0.12
460,0.0001,1.78,0.0001,0.68,0.18,0.0001,0.77,1.91,1.64,0.49,0.0001,0.0001,7.45,0.58,0.0001,1.01,0.0001,0.55,0.0001,3.14,0.18,0.86,1.9,0.88,0.56,0.9,0.0001,0.44,0.34,0.22,0.0001,0.56,0.66,0.14,0.0001,0.02,0.57,0.08,0.0001,0.64,0.0001,0.0001,0.0001,0.12,0.28,0.0001,0.21,1.25,0.35,0.0001,0.86,1.08,0.41,0.06,0.0001,2.72,1.57,1.6,0.48,0.0001,0.18,0.001,0.0001,0.53,1.07,0.29,0.0001,0.0001,0.02,0.38,0.0001,0.0001,1.81,0.0001,0.0001,0.0001,2.8,0.0001,0.0001,0.0001,0.0001,0.2,2.55,1.59,0.0001,2.88,1.04,0.0001,0.0001,0.0001,0.0001,0.0001,0.66,0.0001,0.79,0.0001,0.0001,0.0001,0.0001,0.21,0.6,0.54,0.0001,0.87,2.13,0.55,0.0001,0.49,0.0001
461,0.16,0.51,0.0001,1.24,0.0001,0.0001,0.81,2.63,4.05,0.13,0.0001,0.0001,7.13,1.4,0.0001,0.46,0.0001,0.0001,1.78,2.18,0.0001,1.92,1.53,1.92,0.0001,0.0001,0.11,0.0001,0.69,0.0001,0.0001,0.44,0.07,0.45,0.61,0.001,0.82,0.68,0.0001,1.71,0.0001,0.0001,0.0001,1.24,0.0001,0.0001,0.0001,0.23,1.53,0.21,2.19,1.52,0.69,0.0001,0.0001,1.39,0.0001,1.16,0.79,0.0001,0.0001,0.0001,0.0001,0.06,0.73,0.0001,0.82,0.52,1.01,0.0001,0.0001,0.14,2.22,2.63,0.0001,0.0001,2.3,0.0001,0.0001,2.64,0.0001,0.0001,0.0001,3.52,0.0001,1.59,0.0001,0.0001,0.0001,0.53,0.05,0.0001,0.0001,0.0001,0.2,0.44,0.67,0.44,0.0001,0.4,0.06,1.04,0.44,0.0001,2.73,0.47,0.0001,0.71,0.12
462,1.07,0.78,0.15,0.0001,0.0001,0.0001,1.77,0.91,2.64,0.49,2.66,0.0001,4.45,0.58,0.0001,0.0001,0.0001,0.0001,2.27,0.14,0.0001,2.86,0.0001,1.88,0.0001,0.9,1.67,0.0001,0.34,0.0001,0.0001,0.56,0.66,0.14,0.0001,1.02,0.57,1.08,0.0001,0.64,0.0001,0.0001,0.0001,2.12,0.28,0.0001,0.21,0.25,0.35,0.0001,1.86,1.08,0.41,0.0001,0.41,0.72,0.57,1.6,0.48,0.0001,0.18,0.001,0.0001,0.0001,1.07,0.0001,0.86,0.0001,1.02,0.0001,0.0001,3.03,2.81,4.64,0.0001,0.0001,1.8,0.0001,0.0001,3.49,0.0001,0.0001,0.0001,2.59,1.76,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.7,0.0001,1.44,0.0001,1.21,1.6,0.54,0.0001,0.0001,1.13,0.0001,0.0001,0.49,0.0001
463,0.16,0.0001,0.0001,0.0001,0.0001,0.7,0.81,0.63,2.05,0.13,4.92,0.51,2.13,1.4,0.43,0.0001,0.0001,0.75,1.78,0.0001,0.0001,1.92,0.0001,0.0001,0.0001,0.0001,1.11,0.0001,0.69,0.0001,0.0001,0.44,0.0001,0.0001,0.0001,0.001,0.82,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.24,0.0001,0.0001,0.0001,0.0001,0.0001,0.21,0.19,0.52,0.69,0.0001,0.89,0.0001,0.0001,1.16,0.0001,0.0001,0.0001,0.12,0.0001,0.06,0.0001,1.39,0.82,0.0001,1.01,0.0001,0.0001,2.14,2.22,3.63,0.0001,0.0001,1.3,0.0001,0.0001,0.64,0.0001,0.0001,0.0001,1.52,2.62,0.0001,0.75,0.0001,0.15,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,1.44,0.0001,0.4,1.06,0.04,0.0001,0.0001,0.0001,0.0001,0.0001,0.71,0.0001
464,1.07,0.0001,0.0001,0.0001,0.0001,0.0001,0.77,0.91,0.0001,0.0001,3.66,0.17,0.45,0.0001,2.24,0.0001,0.39,0.55,1.27,0.0001,0.0001,0.86,0.0001,0.0001,0.56,0.9,0.67,0.0001,1.34,0.22,0.0001,0.56,0.0001,0.0001,0.0001,0.0001,0.57,0.08,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.47,0.21,0.25,0.0001,0.0001,0.86,0.0001,0.41,0.06,0.41,0.0001,0.0001,1.6,0.0001,0.0001,0.0001,0.0001,0.0001,0.53,0.07,1.29,0.0001,0.0001,1.02,0.0001,0.0001,0.03,0.0001,1.64,0.33,0.0001,0.0001,0.0001,0.0001,1.49,0.68,0.0001,0.0001,0.0001,2.76,0.0001,2.04,0.0001,0.98,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.7,0.56,1.44,0.0001,0.21,1.6,0.54,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001,0.0001
